Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Peer_Influence,Physical_Activity,Learning_Disabilities,Parental_Education_Level,Distance_from_Home,Gender,Exam_Score
10.274678926967729,87.8265080221363,High,Medium,Yes,7.097818620168882,79.9598243896566,Low,Yes,-0.37279340918183923,Medium,Medium,Public,Neutral,4.6466373903773714,No,High School,Near,Female,66.78074376429606
13.524455076686456,75.75024093113217,High,High,Yes,4.145476103151948,101.99794212409574,Low,Yes,3.298055413122583,Low,Medium,Private,Neutral,,Yes,,Near,Female,66.55240855599942
29.138094522068844,88.61369654181237,Medium,Medium,Yes,7.522543387770015,92.5963580510313,Medium,Yes,3.075443213697704,Medium,Medium,Public,Positive,4.101669637301396,No,Postgraduate,Moderate,Female,76.82658538956258
18.264997937992696,61.2228814728333,High,Medium,,8.44643167851024,93.04882990497431,Medium,Yes,0.12613566288303507,High,,Public??,Neutral,3.9389431082726376,No,Postgraduate,Near,Female,65.07554084360392
16.051779936396816,78.38944303730854,High,Medium,Yes,4.587527493735473,53.93723087721367,Medium,Yes,3.5975460266140704,Medium,Medium,Private,Neutral,1.3624339612994525,No??,Postgraduate,Moderate,Female,66.87862064951432
21.944594867476443,152.221634578918,High,Low,Yes,6.717056564990212,69.54314845897326,Medium??,Yes,4.434407256499336,Medium,,Private,Neutral,3.0160571996189254,No,College,Near,Male,69.4336503554919
22.042150209855564,75.04277452947187,High,Low,Yes,8.174998407980786,89.13373498338328,High,Yes,0.19224034327662537,Medium,High,Public,Neutral,4.332996146653149,No,College,Far,Male,66.09445130392794
28.19972060677921,92.22139209295112,Medium,Medium,Yes,10.374328548237582,97.27711145693408,High,Yes,-0.28278206909559667,Low,Low,Private,Positive,3.7564471525792427,No,High School,Moderate,Male,69.62336478307361
29.419490296991757,152.221634578918,,Medium,Yes,8.447304489808749,68.60909833795668,High,No,3.361291626731191,Low,Medium,Private,Neutral,3.7208541878732646,No,Postgraduate,Moderate,Male,70.6075526873305
14.875176978120885,84.93273172695993,Medium,Medium,Yes,7.255010778182311,66.66982475448707,Medium,Yes,1.912642812148155,Medium,Medium,Public,Negative,3.101861404629363,No,High School,Near,Female,65.94557169187428
11.542890894900546,152.221634578918,High,Low,Yes,8.298375289692746,70.83473378328426,Low,Yes,1.2014669997072245,Low,Medium,Public,Positive,1.7845620379590064,No,High School,Near,Male,62.23802074734552
18.381106277497757,68.15094320625691,High,Medium,Yes,3.193041405308974,87.42049330882313,Low,Yes,0.49800845211836764,Low,High,,Negative,2.127257376584999,No,High School,Moderate??,Female,63.6020735975417
23.27708900850726,82.05800589954289,Low,High,Yes,4.79261411061744,89.26823426346621,Medium,Yes,1.0684009231010663,Low,High,Public,Neutral,2.573779133679224,No,High School,Moderate,Male,67.66196376739089
13.09384693796111,79.75193364564525,Medium,Medium,Yes,7.37041388835877,51.06335101641563,Medium,Yes,,Medium??,High,Public,Negative,3.576034901021334,No,,Near,Male,
12.518105490913914,86.06832509146226,Medium,Medium,Yes,6.068263759501289,67.23733964981012,Medium,Yes,3.757121852146668,Medium,High,Public,Positive,2.925409773667815,No,High School,Near,Female,69.09664803676199
20.45873800108995,78.46676496289878,High,Low,Yes,6.89825385822582,59.51488829796604,Medium,Yes,1.5139858221143796,,Medium,Private,Positive,4.181907801451168,No,Postgraduate,Near,Male,
20.344605033359535,62.38252894517233,High,Low,Yes,6.865288378259677,108.19746753663962,High,Yes,-0.2265291930166277,,Medium,Public,Positive,1.637903653802214,Yes,College,Moderate,Female,65.21752268188588
20.05350348481546,66.75541901241276,Medium,High,,6.690415675869015,93.54349896608798,Medium,Yes,3.0410523853519793,Medium,High,Public,Positive,2.3974305100331943,,College,Near,Female,68.20831075488572
13.745381749997826,54.915142538151905,Medium,Medium,Yes,6.615127035185368,75.23767955745882,Low,Yes,,Low,High,Public,Positive,2.3949704455011283,No,High School,Near,Male,64.11394607617113
19.80606356862379,71.87076552660984,High,Medium,Yes,4.279071388880877,54.65792819325105,Low,Yes,1.7398923045751142,Low,Medium,Public,Positive,,No,High School,Near,Male,64.42449672032107
14.371170538151238,92.75082967449626,Medium,High,Yes,7.0002957942184265,69.67454875946696,Medium,Yes,2.1780157468319197,Medium,Medium,Public,Neutral,3.70728366453617,No,Postgraduate,Near,Male,71.30838326030711
23.95014512223079,97.2103619670143,Low,High,No,5.2664159207577415,63.26330425655933,Medium,Yes,1.4211621198321025,Medium,Medium,Public,Positive,3.9666854484137684,No,High School,Near,Female,70.57993924469295
24.95511693438662,72.89495791946806,Medium,High,No,6.157221841701381,100.93319805181798,Low,Yes,2.1250218361024937,Medium,Medium,Private,Neutral,2.638945839431979,No,College,Far,Female,65.35331673066962
12.12964526538198,100.9006308300963,High,Medium,No,8.266430896496791,45.98292057893044,Low,Yes,2.4205395958290663,Low,Medium,Public,Positive,1.515660933157314,No,High School,,Male,65.54343674213332
10.120529302564778,81.12746612597098,High,Low??,Yes,7.330119766067782,90.92276900407282,High,Yes,2.200090499065418,Low,High,Public,Negative,2.3749641218554336,No,College,Far,Female,66.96852151057658
8.238457707014238,92.11870342230368,Medium,High,Yes,8.456023333404065,49.7897845817846,Medium??,,-0.03665823182648598,Medium,Low,Private,Positive,2.9303183182661994,No,High School,Near,Male,66.92128285206185
15.62352884767878,94.79354893718485,Low,High,No,8.045181692301917,70.92224078900546,Low,Yes??,2.0482049457997675,Medium,Medium,Public,Neutral,4.037143846871568,No,Postgraduate??,Near,Female,68.11411276405208
20.77554395643871,91.51662308513156,Medium,Medium,Yes,5.6776803574100025,88.96577789237581,Low,Yes,0.7602774943646904,Medium,High,Public,Positive,1.8029870770400003,No,High School,Near,Female,69.94957809595788
9.432648325365863,63.852527165168624,High,High??,Yes,5.277982666038002,,,No,-0.1515604419235411,Low,High,Public,Positive,4.339929159343338,Yes,High School??,Moderate,Female,63.262899594974336
15.044743021189285,69.59934943213516,Medium,Medium,Yes,6.703319862371329,92.74462586638496,High,Yes,2.5360638468566323,High,High,Private??,Positive,4.943024386792891,No,High School,Moderate,Female,64.21635490309205
,64.49198517244025,Medium,Medium,Yes,7.264552766210436,94.69341724521763,Medium,Yes,0.9127210928216649,Low,High,Private,Negative,3.39477827033203,No,Postgraduate,Near,Male,61.282409476242314
20.53629703537868,84.83189187719104,Low,Low,Yes,9.341467811171396,63.94344255359712,Medium,Yes,1.643067378927805,,Low,Public,Neutral,2.80536928265629,No,College,Near,Female,66.72574283648392
20.54241235462062,72.60645199973781,High,Medium,No,6.885186284285283,66.45416783374937,High,Yes,,Medium,,,Positive,3.737345232934406,No,High School,Far,Male,67.4683910277872
17.552862849254044,83.2397272997891,Medium,Low,No,7.798411357433107,92.84149489391588,nan??,Yes,2.4143145111191493,Medium,Medium,Public,Neutral,1.6856160322079634,No,High School??,Far,Female,65.50196006504036
22.083314762850886,69.86005452052119,Medium,Medium,Yes,4.193893749784104,50.966546221863965,Medium,Yes,3.4822617645310063,Medium,Medium,Private,Positive,1.176159630580007,No,High School,Near,Male,
13.60186691961232,99.50974468142377,High,Medium,No,7.977543283968812,76.2039340378038,Low,Yes??,0.16141240321963501,Low,Medium,Private,Negative,3.3026526381856653,No,High School,Moderate,Female,65.85728528815356
18.018470331473704,65.5478155769809,High,Medium,Yes,5.019530614083419,96.24614534125958,Medium??,Yes,1.1362644071979084,High,Medium,Private,Neutral,1.8338727582754464,No,High School,Near,Female,66.45071662844757
28.703608553903024,64.09612054750258,Medium,Medium,Yes,8.131127801484752,98.4758596013198,Medium,Yes,1.4264971385377287,Medium,Medium,Public,Neutral,2.0551959073025503,No,College,Near,Female,69.38559446165414
27.8075680655,74.12928594269063,Medium,High,No,8.237030406873775,89.50110779047613,High,Yes,2.0015762055537913,Medium,Medium,Public,Positive,2.909237624077672,No,Postgraduate,Near,Male,69.60030179989582
11.431627015947063,79.52720526558542,Medium,Low,Yes,3.922203886726232,52.49745810652821,Medium,Yes,-0.21034003179793395,Low,Medium,Private,Neutral,1.3740855883721275,No,High School,Near,Female,59.08198406461939
26.249150308825776,74.56850156326638,Low,High,,8.137720483276425,93.58493751868664,High,Yes,-0.8367931699598343,Low,Medium,Public,Positive,3.879120265302353,No,High School,Moderate,Female,65.974323516275
24.94650872277419,93.91481601157935,Low,Medium,Yes,7.882806593058547,86.91444484139535,Medium,Yes,2.879976820822123,Medium,Medium,Public,Neutral,3.0897111250282663,No,High School,Near,Female,70.99410311168053
13.439081334319727,59.79468513628189,Medium,High,Yes,9.256273009758482,84.98649968269761,Low,Yes,0.9599081375805657,High,Medium,Public,Positive,4.365898323775983,No,High School,Near,Male,64.56361794614352
25.11042077674913,77.89099355501502,Low,Medium,Yes,5.406135048075274,61.12261991768047,High,Yes,0.4469107586378932,High,Medium,Public,Neutral,,No,High School,Moderate,Male,63.82366118843286
24.99672659058581,,High,High,,6.694434297652234,74.06037917411881,Medium,Yes,2.8520979636076773,,High,Private,Positive,2.8165062158984293,No,,Near,Male,76.18802402864745
13.067955918095347,58.19468399951734,Low,Medium,No,8.14421896656141,87.24769462204465,Medium,Yes,-0.129633535439517,Low,Medium,Private,Negative,1.9204368759082744,No,High School,Near,,58.69045939887946
,100.28938822214029,Medium,Medium,Yes,8.321767335479443,93.03099610743499,Low,Yes,-0.6605967386251467,Low,Medium,Public,Negative,3.98803936654843,No,High School,Moderate,Male,65.59710366994723
26.87917944056042,102.10022817142617,Medium,Medium,Yes,7.937546623706594,61.207747692246045,Medium,Yes,4.20193034673421,Medium,Medium,Private,Positive,4.131676050361362,Yes,High School,Near,Male,72.89363961362011
22.83727010453533,65.44146997899459,Medium,High,No,5.847149094678321,72.17784918923455,Low,Yes,1.237597390283494,Medium,Medium,Public,Neutral,4.03551312447579,No,College,Near,Male,63.36155788584284
19.745360126412994,72.49809348401817,Medium,High,No,7.901573842426551,88.38941000534267,Low,Yes,2.935894864237571,Medium,Low,Public,Neutral,3.2922292054693556,No,High School,Near,Male,67.13752458427383
,70.60768543882182,High,Medium,Yes,7.616590812377709,165.16375788904224,Low,Yes,2.9955316110551173,High,Medium,Public,Negative,2.9109041660784842,No,College,Near,Male,
,90.01123009247851,Medium,Low,Yes,6.898106598312215,76.413162350671,Medium,Yes,1.8180012807998198,Low,High,Public,Neutral,2.5840352086846257,No,College,Moderate,Female??,68.89565759389612
12.978839390119521,84.46910945548827,High,High,Yes,6.464810655337536,75.91406018460114,Medium,No,3.0426039237846734,Medium,Medium,Public,,2.87948992139756,No,College,Moderate,Male,67.27055133686828
25.431961863013537,94.74251940469897,Medium,High,Yes,5.952859133555382,83.24559207747271,Medium,Yes,,Low,Medium,Public,Positive,4.298967720920855,No,High School,Near,Male,74.39614436779966
,85.8796654414601,,Medium,No,8.877168951953777,51.91361724461161,Low,No,1.5740899313806758,Low,High,Public,Positive,2.3951586552209574,Yes,College,Near,Male,84.85498234402748
22.53415614277563,69.20178112583204,Medium,High,Yes,7.919159878280098,54.55244101860071,Medium,Yes,-0.5652653758851182,Low,High,Private,Neutral,3.295303597985101,No??,High School,Far,,61.64395555626177
20.903822090433042,94.97246146978708,Medium,Low,No,7.797951102418011,82.76994266938264,Medium,Yes,1.2786227706574123,Medium,Low,Public,Neutral,3.6156620883218933,No,Postgraduate,Near,Female,71.79185577149936
13.510982611710464,81.60883755588154,High,High,Yes,7.382504262221536,58.981407176658976,Low,Yes,2.648699364101727,Medium,Medium,Public,Neutral,,No,Postgraduate,Near,Male,68.35102184212272
22.50647542267103,85.52218739825103,High,High,Yes,4.378578791557417,89.81643404948385,Low,Yes,,,Medium,Public,Negative,3.447383659542749,No,High School,Far,Male,97.4197102202474
24.12000033888961,95.00703912184126,Low,Medium,Yes,7.237557023886189,89.92744508579115,Medium,Yes,1.362337327480894,Low,Medium,Private,Positive,3.2972965457173604,No,College??,Far,Female,67.431055992618
21.845566001950267,92.32190614181621,Low,Medium,Yes,5.245922534711122,87.4993125314808,Medium,Yes,1.9952498185481462,Medium,Medium,Public,Negative,2.987303014743676,No,High School,Near,Male,68.3731936454469
28.88249613194205,67.77568230260418,Medium,,Yes,7.382041016779436,99.29486881200197,Low,Yes,-0.4442006554755379,Medium,Medium,Public,Positive,,No,High School,Near,Male,66.35355147290795
14.323253423741024,80.56519812853341,High,Medium,Yes,9.769109632583891,57.338074488157744,Low,Yes,,Low,High,Public,Negative,1.916071648446839,No,Postgraduate,Near,Male,65.2190380769916
21.95874377446033,76.39502629250569,Low,,No,6.088332780708862,60.96190622397499,Low,Yes,-0.41600532645524313,High,Medium,Private,Positive,1.985572935000032,No,High School,Near,Male,66.60874779807327
15.551560231278005,62.8046086627914,Medium,High,Yes,7.094206391184963,65.93447706758454,Medium,,1.827397572420068,Low,Medium,Public,Positive,1.6121232163171728,No,College,Moderate,Female,61.110138745766704
17.370935694668162,99.02087888829861,Medium,Medium,Yes,8.610860557498844,82.21718254126593,High,Yes,2.5487006317308913,High??,,Public,Negative,1.9667047164124902,Yes,College,Near,,72.03652247151295
17.51940894412072,62.72595165492633,Medium,High,Yes,7.067637709230917,71.34193670694795,Medium,No??,-0.6836472128379315,Medium,Medium,Public,Neutral,2.9733034372993163,No,Postgraduate,Near,Female,65.15049093585856
22.043639943011236,87.20506542723997,Medium,,Yes,6.45545630228218,58.619359150271784,Low,Yes,0.4936684745691151,Medium,Medium,Public,Neutral,3.0897478240011633,No,High School,Near,Female,68.25636532385121
16.66702267688207,78.74174318158771,Medium,High,Yes??,6.845980510858014,53.90335214405929,Medium,Yes,1.5113333254582086,Low,Low,Public,Positive,2.697882252922557,No,Postgraduate,Far,Female,67.52521443939253
16.92114399312589,64.52084551569904,,High,Yes,7.394521153158258,88.98685407715884,High,Yes,9.21024547533185,Medium,Medium,Private,Positive,2.928284590828189,No,College,Near,Male??,66.88291438112343
27.47432041787096,96.29736446850778,Low,High,Yes,6.430938284281685,,High,Yes,2.7469656201064896,High,Medium,Public,,0.7080886317456706,No,Postgraduate,Near,Male,74.48343180823173
16.102830742293882,,Low,Low,No,7.758682483784483,74.51961222130352,High,Yes,3.721684530421366,Low,High,Public,Neutral,2.9887873395877103,Yes,College,Far,Male,67.52441464475622
7.99014663905184,84.8441090140527,Low,Medium??,Yes,10.25008001353092,90.54722303490797,Medium,Yes,1.618782005733275,Low,Medium,,,1.5954520878508736,No,College,Near,Male,64.27143055687307
28.01313477207655,70.84509485946742,Medium,Medium,No,8.022630573818848,86.79746947587502,Medium,Yes,1.4809659428553457,Medium,Low,Public,Neutral,2.8806227867061818,No,High School,Near,Female,68.47797039453623
30.2609405678257,65.59100760866805,Medium,Medium,Yes,4.764127554424436,60.35681202537496,High,Yes,2.6191668767003033,Low,Medium,Private,Neutral,5.085551424433576,No,High School,Near,,67.45415413834127
12.590751131125115,71.73852316213859,Medium,,Yes,8.156489320746854,67.93748171316388,High,Yes,1.5953174605168583,Low,Medium,Private,Negative,1.8301557676359625,No,College,Near,Female,64.58123235452443
26.380255416095316,69.82258383978316,Medium,High,Yes,16.15085720064219,74.45591050073543,Low,Yes,1.7485922015108761,Medium,High,Public,Negative,2.9525951608576984,No,High School,Near,Male,68.39713126856908
16.542823378143982,81.82637901454135,Medium,Medium,Yes,5.881868795266683,91.86600107901259,Medium,Yes,0.3547601946506394,Low,Medium,Private,Negative,4.00691980778926,No,Postgraduate,Near,Female,68.14436076470012
22.164283077385758,,Medium,Medium,Yes,3.6630420945727304,56.35951651165411,High,Yes,2.506125983757112,,High,Public,Positive,3.2641570223699596,No,College,Near,Female,72.05393976825876
20.37199734739199,75.02507825477146,Medium,Medium,Yes,4.424375134479556,72.96257307312682,High,No,-0.5016544791249212,Low,Medium,Public,Positive,3.008964310481726,No,High School,Near,Male,68.6086592781059
20.66107239991361,94.65337073730986,Medium,Medium,No,7.060558706010282,165.16375788904224,Medium,Yes,1.0424000998338114,High,Medium,Public,Neutral,,No,Postgraduate,Near,Male,70.40125136098062
13.13719049947961,84.10811122288109,Low,Medium,No,9.30407538757588,94.71580861278447,Medium,Yes,1.3813524430082902,Medium,Medium,Public,Negative,,No,High School,Near,Male,
19.312583814976087,76.33164125710172,High,Low,Yes??,5.982171343608982,89.48369960516452,Medium,Yes,-0.10178989999385672,High,Medium,Public,Neutral,5.156679661413642,No,College,Near,,71.07264348316559
12.985038283449546,88.04171192200738,Low,Low,Yes,8.621583686694354,73.66537049585888,Medium,Yes,1.044292492297301,High,High,Private,Positive,0.7303611866059445,No,College,Near??,Male,69.15305998554622
12.579127552003404,82.18671813384533,High,Medium,Yes,4.037055732701501,77.17101713837538,Medium,Yes,1.117512978277538,High,Medium,Private,Negative,3.7465389639409556,No,High School,Far,Male,66.22638568757252
20.62475536995372,97.4511594953053,High,Low,Yes,6.836031125917701,90.37589617210855,Low,No,-0.0668750079726923,Low,High,,Neutral,2.0291549756850507,No,High School,Near,Male,65.37566962998108
14.628564993281014,74.20279098091368,,Low,No,7.17156013094148,85.40668829724159,Medium,No,1.8459493334864376,Medium,Low,Private,Positive,4.321312190776962,No,High School,Near,Female,65.15054517500343
23.08522009322765,64.21484110146929,High,High,No,10.179690501218523,95.19516593741466,Medium,Yes,1.788761686921761,Medium,Medium,Public,Neutral,1.9208684984496545,No,Postgraduate,Moderate,Male,69.5539993464811
30.894575226939267,92.17675867710534,Low,High,Yes,3.710972875693435,94.41306988847565,Medium,Yes,0.47257578674047696,Medium,Medium,Public,Positive,5.240776349660047,No,High School,Near,Male,73.40261643336086
19.698456550579238,79.6617280177385,Low,Medium,Yes,6.5362463043664265,90.2884553036961,Low,Yes,3.45241535572913,Low,Medium,Public,Neutral,2.3013719728657698,Yes,,Moderate,Male,65.23531697500337
21.15019237440547,97.4361625843106,Medium,Medium,,3.5016456178503526,46.158041957491406,Medium,Yes,1.6940986116952077,Low,Low,Private,Positive,2.328217435172419,,Postgraduate,Moderate,Male,68.36791265130906
22.457400275644552,95.01559937965749,Medium,High,No,4.697730132602287,62.201202928921894,Medium,Yes,1.4699274160971925,Low,Medium,Public,Neutral,0.641910388342158,No,High School,Moderate,Male,70.15577815856523
22.39520384398175,64.37280224880806,Medium,Low,Yes,4.553997238923824,71.3529768934199,High,Yes,,Medium,High,Public,Positive,2.3417827450140414,No,College,Moderate,Female,65.68454063084434
20.775470471526052,76.30865801841561,Medium,Medium,No,9.943153204753042,82.50949642530897,Medium,Yes,1.1665297021472345,Medium,Medium,Public,,4.31579863552118,No,College,Near,Male,69.12611621101436
19.801290699591448,,Low,Medium,No,6.330762172201882,64.29285770768601,Medium,No,0.1651681047208407,Medium,Medium,,Positive,5.149661699233091,No,College,Moderate,Male,64.57299647201336
22.826861919379343,84.65303774109631,Medium,High,No,7.093262866737774,,Low,No,0.49781890449688676,High,High,Public,Neutral,1.9236077661989144,No,,Near,Male,69.39468541965343
11.066904181273726,152.221634578918,Medium,High,Yes,5.9407665673729175,64.9643993224667,Low??,Yes,3.5878295695479205,Low,Medium,Public,Neutral,2.9702297929638246,No,High School,Near,Male,66.5156923772747
25.47804313137025,69.19865302096342,Medium,Medium,Yes,4.895702273380989,95.16841491159558,Low,Yes,0.29606950134300486,Low,,Public,Positive,1.058371808026404,No,Postgraduate,Far,Male,65.7304594408888
24.61683621760053,86.14328604957056,High,Medium,No,8.931455442068874,77.88937751720725,High,Yes,0.028688638880094576,High,Medium,Public,Positive,0.14715945015399862,No,College,Near,Female,69.56508877648994
15.174369686503287,89.43480343820656,Medium,Medium,No,8.628421349202258,56.21894037005282,Medium,Yes,0.7915530409925975,High,Medium,Private,Positive,,No,High School??,Far,Male,64.70882355613222
,72.07472617381242,,High,Yes,8.418954152191782,49.76399156713312,Medium,Yes,,Low,Medium,Public,Positive,4.7160035622806,No,High School,Near,Male,
24.7446450082808,96.76553084884539,,High,No,4.925340959345883,70.38681774970163,Medium,Yes,1.0438107905510479,Low,Medium,Public,Neutral,1.3676709460860559,No,College,Near,Female,69.21612983110718
17.559544314701853,81.03481891797757,High,Medium,No,8.984263937812528,107.43306333834161,Low,Yes,1.01893990224615,High,Medium,Public,Negative,3.1491715706640964,Yes,High School,Near,Male,67.63892548647017
28.12730674783614,97.70515960899222,Low,High,Yes,8.667754323029891,103.34714424047075,,Yes,4.225218169116242,Low,Low,Public,Positive,1.9868967159290183,No,College??,Moderate,Male,73.28649253142844
34.24002279325957,74.54601084138436,High,Low,Yes,6.601107958468231,74.07716786088388,,Yes,1.9111031817937192,Low,High,,Positive,2.002097923017259,No,College,Near,Female,70.87055645554716
15.351057730449671,64.67300536455946,Medium,Medium,nan??,7.668941397529604,83.312064853432,Low,Yes,0.0009346206391575379,Low,Medium,Public,Negative??,3.227751074588696,No,High School,Near,Male,60.35721256425204
11.913408811525692,84.65303328246297,Medium,Low,No??,6.909950798825428,83.46586777106303,Medium,Yes,3.2743730883938786,Low,Medium,Public,Neutral??,3.010881516589254,No,High School,Near,Female,62.64823382069427
20.965533712083317,61.87700671542149,High,Low,No,5.049224899148646,53.44422821453911,High,Yes,1.7758719688422873,High,,Public,Neutral,0.5920861374928359,No,Postgraduate,,Male,65.57649543775602
25.046137308573854,96.06728552027276,High,Medium,Yes,,70.3074481390907,Medium,,0.18417122126645272,Medium,,Private,,3.2863953747885537,No,High School??,Near,Male,74.57595393441292
19.410697573571966,64.22113467131834,Medium,High,Yes,6.150390975666033,80.9282359800658,Medium,Yes,0.3745552480383975,,High,Public,Negative,3.5839030364293083,Yes,College,Moderate,Male,62.71940841107063
32.71963729034371,91.76876022741011,Low,Medium,Yes,6.807057623108197,95.17262397639905,Medium,Yes,0.28389084893546945,High,High,Public,Neutral,2.0793325676138954,Yes,,Near,Male,73.26745016346932
10.661376253013643,78.96286602130169,High??,Medium,Yes,9.30516108147182,93.51641871632737,,Yes,2.175205476151715,Medium,High,Public,Negative,2.372107592681483,No,Postgraduate,Near,Male,69.40998856669644
26.532795569475454,68.76601332289972,Medium,Low,Yes,5.866505774870177,66.74935648402514,High,Yes,1.3964162243384721,Medium,Medium,Public,Neutral,1.4872842452135484,No,Postgraduate,Near,Male,67.96045371842968
15.969706459116447,69.95795429899769,Medium,Medium,No,6.550979591471263,95.6971788486079,High,Yes,0.9067103475336568,Medium,,Public,Negative,4.159006624478814,No,College,Far,Female,61.97579628389992
29.86892884589579,89.89028290455899,Low,Medium,No,5.54638409564794,,Medium,Yes,2.0655047272421374,Medium,Medium,Public,Positive,2.4956810936184377,No??,College,Near,Female,69.62157076657999
30.4224330070527,80.09617228537122,Medium,Medium,Yes,16.15085720064219,94.83022714084261,Low??,Yes,1.1965173567276803,High,Medium,Public,Neutral,2.9190013966642483,,High School,Near,Male,72.1253796766156
15.682353463667285,70.51214538304362,High,Medium,,16.15085720064219,68.80259762065197,High,No,2.4151116912972297,Medium,High,Public,Positive,3.134987982974419,,Postgraduate,Moderate,Female,66.15861423436482
16.67601108010458,95.90337109279272,Medium,Medium,Yes,6.280400792664835,,Low,,9.21024547533185,Medium,Medium,Private,Negative,3.6691732022103416,No,High School??,Near,,64.84954784153526
25.87018582842515,74.11258784798582,High,Medium,Yes??,7.870125634760588,62.27972412597841,Medium,Yes,0.31319323899596824,,Medium,Public,Negative??,3.8363639503721334,No,College,Moderate,Female,
16.334739951068503,77.02309313702496,Low,,No,8.020026136372575,94.98778516535263,Medium,Yes,4.5778994925589656,High,Medium,Public,,3.7893338241484043,Yes,College,Near,Male,68.71855748130882
20.385025363619533,80.57715705256071,Low,Low,Yes??,16.15085720064219,50.21196999916341,Low,Yes,-0.2986546364470166,Medium,Medium,Private,Neutral,3.242126931213777,No,College,Near,Female,62.40801908495596
20.039781684814777,63.59432939979252,Medium,Medium,Yes,7.901991431014763,80.97817511287452,High,Yes,0.6383393804486144,Medium,Medium,Private,,2.9034157997455625,No,High School,Near??,Male,65.89730402584884
7.195078327961418,93.78470923872224,,Medium,Yes,10.142499276499938,69.83083311625344,High,Yes,-0.07833895855313795,Low,Low,Public,Neutral,0.9036130532811699,No,High School,Near??,Male,65.56271395782635
20.195427731209598,78.29580607306497,High,High,Yes,7.025187166349746,70.54527675163507,High,Yes,2.180616120599179,Medium,High,Public,Positive,4.174686126712753,No,College,Moderate,Male,69.02654136868148
15.989227101806533,65.13735402987297,High,High,No,8.641948205690124,73.38303421771661,Low,Yes,2.4851885749161897,Medium,High,Private,,5.243961070057825,,College,Moderate,Female,63.23596979061449
17.98940058517064,71.5792496382804,Low,High,Yes,8.769456540893346,50.2467685883383,Medium,Yes,,Low,High,Public,Positive??,2.6904984318481993,,College??,Near,Female,65.72512880886025
30.58212522914167,85.16896293629857,,Medium,Yes,9.995022339342139,52.21654174109254,High??,Yes,2.7676100620503434,Low,High,Public,Neutral,4.622819120249264,No,Postgraduate,Far,Female,73.04761060445922
12.904359708197843,78.78646736548306,High,Medium,No,8.161847670512056,55.0618384092985,Low,Yes,1.10776713735025,Medium,High,Private,Positive,3.39553113987836,No,College??,Near,Male,
25.285544961282447,88.48129963204084,Low,High,Yes,5.864465948398863,55.82054572465412,,Yes,2.1875910409995045,Medium,High,Public,Negative,4.527193051082914,No,College,Near??,Female,
16.123384544415543,55.084491201870314,Medium,Medium,Yes,7.016459439286439,54.49647320296322,Medium,Yes,2.1697574264539132,Medium,,Private,Positive,2.9233950201240777,No,Postgraduate,Moderate,Male,63.594441434426514
16.782098653619006,70.17234493866518,Medium,Low,Yes,6.666769008738139,80.23356630412862,Low,Yes,0.502455707782312,Low,Low,Public,Neutral,2.2054106073613036,No,High School??,Moderate,Male,64.42904813121343
26.60015875253047,97.52302850702247,Medium??,High,No,,165.16375788904224,,Yes,-0.6506362958214912,Low,Low,Private,Neutral,3.043899929200149,No,High School,Near,Male,68.30739004541834
22.767649658878966,59.310081290069895,High,Low??,No,6.299274895975974,64.99310873138351,Low,Yes,1.3887797657452778,Medium,Low,Public,Negative,2.464811563333717,No,Postgraduate,Moderate,Male,62.196635886393786
22.299062687628435,92.76828029584622,,Low,Yes,8.598242818844907,84.82357550752491,Medium,Yes,1.543664271735206,Low,Medium,Private,Positive,1.6287589042961366,No,High School,Near,Female,70.0598638115064
27.593388239789387,68.35501665679982,Medium,High,No,6.871839271085863,51.030724833516466,Medium,Yes,2.9397402509552735,Medium,Medium,Public??,Positive,3.593534293290303,No,High School,,Male,67.00879001840607
16.827810177635328,98.91352249235315,,High,Yes,8.785004360721793,94.16097417098524,Medium,Yes,1.6572281638138548,Medium,Low,Public,Positive,2.1535959745710205,No,High School,Moderate,Female,69.0503819665078
14.459767607723817,76.65132199096539,Medium,High,Yes,,76.25101716261854,Low,Yes,3.6610316324503542,Low,Low,Private,Positive,3.020429592971867,No,High School,Near,Male,65.83272977776485
14.809214234867742,89.38401462648088,High,Medium,No,6.6611386018422944,100.64307929332094,Medium,No,-0.19020167667105892,Low,Low,Public,Neutral,3.809912827607464,,High School,Near,Male,
17.43004218117656,70.05450138800796,Medium??,High,,7.189026319069925,57.895421818625906,High,Yes,1.7370061276432573,High,Medium,,Negative,3.254219262824826,No,High School,Moderate,Female,61.883087657478086
37.102098682187915,57.086914653016386,Medium,High,No,7.371652423471242,60.24340501410208,High??,Yes,1.4191641357383267,,Medium,Private,Positive,3.09230845065077,No,College,Moderate,Male,68.31128454361543
28.311830677804398,70.94693665896831,High,,Yes,10.565809811748629,82.15453142180003,Medium,No,1.2156594119778215,Medium,High,Public,Positive,4.1628594227998725,Yes,High School,Near,Female,69.63294224420356
13.57102557586333,65.82755801312109,High,High,Yes,4.038864934605244,63.43729246072391,Medium??,Yes,-0.000681824036707776,Medium,High,,Neutral,2.343101044369672,No,,,Female,61.91858647909777
